hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.89,0.14960629921259844,0.18222222222222223,0.0,1.0,0.0,1.0,0.14960629921259844,0.18222222222222223,0.42245989304812837
0.895,0.1377952755905512,0.17148148148148146,0.0,1.0,0.0,1.0,0.1377952755905512,0.17148148148148146,0.4144385026737968
0.9,0.1377952755905512,0.17148148148148146,0.0,1.0,0.0,1.0,0.1377952755905512,0.17148148148148146,0.4144385026737968
0.905,0.11811023622047244,0.14703703703703705,0.0,1.0,0.0,1.0,0.11811023622047244,0.14703703703703705,0.40106951871657753
0.91,0.1062992125984252,0.1362962962962963,0.0,1.0,0.0,1.0,0.1062992125984252,0.1362962962962963,0.393048128342246
0.915,0.0984251968503937,0.12925925925925927,0.0,1.0,0.0,1.0,0.0984251968503937,0.12925925925925927,0.3877005347593583
0.92,0.08267716535433071,0.1151851851851852,0.0,1.0,0.0,1.0,0.08267716535433071,0.1151851851851852,0.3770053475935829
0.925,0.07874015748031496,0.11148148148148149,0.0,1.0,0.0,1.0,0.07874015748031496,0.11148148148148149,0.37433155080213903
0.93,0.07480314960629922,0.10777777777777778,0.0,1.0,0.0,1.0,0.07480314960629922,0.10777777777777778,0.3716577540106952
0.935,0.06299212598425197,0.09666666666666666,0.0,1.0,0.0,1.0,0.06299212598425197,0.09666666666666666,0.36363636363636365
0.94,0.05511811023622047,0.08925925925925925,0.0,1.0,0.0,1.0,0.05511811023622047,0.08925925925925925,0.3582887700534759
0.945,0.047244094488188976,0.08185185185185186,0.0,1.0,0.0,1.0,0.047244094488188976,0.08185185185185186,0.35294117647058826
0.95,0.04330708661417323,0.07814814814814815,0.0,1.0,0.0,1.0,0.04330708661417323,0.07814814814814815,0.3502673796791444
0.955,0.03543307086614173,0.06481481481481481,0.0,1.0,0.0,1.0,0.03543307086614173,0.06481481481481481,0.3449197860962567
0.96,0.03543307086614173,0.06481481481481481,0.0,1.0,0.0,1.0,0.03543307086614173,0.06481481481481481,0.3449197860962567
0.965,0.031496062992125984,0.054814814814814816,0.0,1.0,0.0,1.0,0.031496062992125984,0.054814814814814816,0.3422459893048128
0.97,0.031496062992125984,0.054814814814814816,0.0,1.0,0.0,1.0,0.031496062992125984,0.054814814814814816,0.3422459893048128
0.975,0.027559055118110236,0.05111111111111111,0.0,1.0,0.0,1.0,0.027559055118110236,0.05111111111111111,0.339572192513369
0.98,0.015748031496062992,0.027407407407407408,0.0,1.0,0.0,1.0,0.015748031496062992,0.027407407407407408,0.3315508021390374
0.985,0.003937007874015748,0.01,0.0,1.0,0.0,1.0,0.003937007874015748,0.01,0.3235294117647059
0.99,0.003937007874015748,0.01,0.0,1.0,0.0,1.0,0.003937007874015748,0.01,0.3235294117647059
0.995,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32085561497326204
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32085561497326204
