hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.595,0.8736263736263736,0.8612962962962964,0.8,0.65,0.35,0.875,0.8461538461538461,0.8375925925925927,0.7682119205298014
0.6,0.8736263736263736,0.8612962962962964,0.8,0.6583333333333333,0.3416666666666667,0.875,0.8461538461538461,0.8375925925925927,0.7715231788079471
0.605,0.8736263736263736,0.8612962962962964,0.8,0.675,0.325,0.875,0.8461538461538461,0.8375925925925927,0.7781456953642384
0.61,0.8736263736263736,0.8612962962962964,0.8,0.6833333333333333,0.31666666666666665,0.875,0.8461538461538461,0.8375925925925927,0.7814569536423841
0.615,0.8681318681318682,0.8512962962962962,0.75,0.7,0.3,0.875,0.8406593406593407,0.8275925925925925,0.7847682119205298
0.62,0.8681318681318682,0.8512962962962962,0.75,0.7,0.3,0.875,0.8406593406593407,0.8275925925925925,0.7847682119205298
0.625,0.8626373626373627,0.8475925925925927,0.75,0.7083333333333334,0.2916666666666667,0.875,0.8351648351648352,0.8238888888888889,0.7847682119205298
0.63,0.8626373626373627,0.8475925925925927,0.75,0.7166666666666667,0.2833333333333333,0.875,0.8351648351648352,0.8238888888888889,0.7880794701986755
0.635,0.8516483516483516,0.8392592592592593,0.75,0.725,0.275,0.9166666666666666,0.8241758241758241,0.8155555555555555,0.7847682119205298
0.64,0.8461538461538461,0.8355555555555556,0.75,0.725,0.275,0.9166666666666666,0.8186813186813187,0.8118518518518518,0.7814569536423841
0.645,0.8406593406593407,0.8318518518518518,0.75,0.725,0.275,0.9166666666666666,0.8131868131868132,0.8081481481481481,0.7781456953642384
0.65,0.8351648351648352,0.8281481481481482,0.7407407407407407,0.7333333333333333,0.26666666666666666,0.9166666666666666,0.8076923076923077,0.8044444444444444,0.7781456953642384
0.655,0.8351648351648352,0.8281481481481482,0.7407407407407407,0.7333333333333333,0.26666666666666666,0.9166666666666666,0.8076923076923077,0.8044444444444444,0.7781456953642384
0.66,0.8296703296703297,0.8248148148148149,0.7407407407407407,0.7333333333333333,0.26666666666666666,0.9166666666666666,0.8021978021978022,0.8011111111111111,0.7748344370860927
